ts,pv_kw,grid_kw,load_kw,battery_kw,battery_soc,cloud_cover,irradiance,temperature,wind_speed,precipitation,pv_daily_kwh,pv_month_kwh,pv_year_kwh,pv_life_kwh,inv1_temp,inv2_temp,inv3_temp,inv1_pv_kw,inv2_pv_kw,inv3_pv_kw,bat_dischd,co2_saved,coal_saved,trees,inv1_pv1_v,inv1_pv1_a,inv1_pv2_v,inv1_pv2_a,inv1_pv3_v,inv1_pv3_a,inv1_pv4_v,inv1_pv4_a,inv2_pv1_v,inv2_pv1_a,inv2_pv2_v,inv2_pv2_a,inv2_pv3_v,inv2_pv3_a,inv2_pv4_v,inv2_pv4_a,inv3_pv1_v,inv3_pv1_a,inv3_pv2_v,inv3_pv2_a,inv3_pv3_v,inv3_pv3_a,inv3_pv4_v,inv3_pv4_a,phase_a_v,phase_a_a,phase_b_v,phase_b_a,phase_c_v,phase_c_a,power_factor,grid_freq
2026-07-16T07:25:01.358652+00:00,22.0,-29.07,29.17,21.9,42.1,89.0,233.0,17.3,8.2,0.0,18.22,2633.01,49162.64,56003.57,0.0,0.0,0.0,0.0,5.7,8.68,0.0,26.6,22.4,36.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.4,4.66,559.2,2.92,419.3,4.73,0.0,0.0,531.3,4.29,525.9,4.27,526.1,4.22,530.7,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T07:35:01.493230+00:00,23.5,-21.4,21.5,23.4,46.7,85.0,233.0,18.2,7.4,0.0,21.76,2636.55,49166.18,56007.11,0.0,0.0,0.0,0.0,6.14,9.62,0.0,26.6,22.4,36.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.6,4.95,558.3,3.04,402.7,5.03,0.0,0.0,529.7,4.56,531.6,4.54,527.9,4.53,526.2,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T07:45:01.741538+00:00,24.9,-22.67,22.67,24.9,51.7,77.0,233.0,19.1,6.5,0.0,25.55,2640.34,49169.97,56010.9,0.0,0.0,0.0,0.0,6.47,10.17,0.0,26.61,22.4,36.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.7,5.26,556.6,3.23,407.9,5.31,0.0,0.0,528.1,4.88,528.8,4.88,527.8,4.88,526.6,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T08:05:01.195184+00:00,28.0,-20.97,20.97,28.0,62.3,68.0,370.0,19.9,5.6,0.0,33.76,2648.55,49178.18,56019.11,0.0,0.0,0.0,0.0,7.0,10.84,0.0,26.61,22.41,36.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.2,5.82,517.7,3.99,373.9,5.98,0.0,0.0,523.6,5.41,525.0,5.41,525.3,5.44,521.6,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T08:20:01.570230+00:00,29.8,-20.59,20.59,29.8,71.0,55.0,370.0,20.5,4.6,0.0,40.56,2655.35,49184.98,56025.91,0.0,0.0,0.0,0.0,0.0,11.93,0.0,26.61,22.41,36.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.7,5.77,520.8,5.78,522.1,5.83,518.7,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T08:25:01.478188+00:00,30.6,-18.26,18.26,30.6,74.0,55.0,370.0,20.5,4.6,0.0,42.94,2657.73,49187.36,56028.29,0.0,0.0,0.0,0.0,8.08,11.93,0.0,26.61,22.41,36.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.8,6.34,469.4,6.37,345.1,6.51,0.0,0.0,521.2,5.92,521.3,5.92,519.0,6.02,516.9,6.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T08:30:01.391414+00:00,31.1,-23.12,23.02,31.2,77.1,37.0,370.0,20.9,3.6,0.0,45.39,2660.18,49189.81,56030.74,0.0,0.0,0.0,0.0,8.35,12.2,0.0,26.61,22.41,36.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.7,6.52,485.0,6.6,346.5,6.61,0.0,0.0,520.7,6.06,520.4,6.06,519.7,6.16,517.6,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T08:40:01.212221+00:00,32.4,-20.19,20.19,32.4,83.6,37.0,370.0,20.9,3.6,0.0,50.41,2665.2,49194.83,56035.76,0.0,0.0,0.0,0.0,0.0,12.55,0.0,26.62,22.41,36.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.6,6.29,519.9,6.28,518.3,6.39,515.3,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T08:45:01.599715+00:00,32.7,-21.19,21.19,32.7,86.8,22.0,370.0,21.3,2.7,0.0,53.01,2667.8,49197.43,56038.36,0.0,0.0,0.0,0.0,9.04,12.75,0.0,26.62,22.42,36.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.8,6.84,511.7,7.01,351.4,7.04,0.0,0.0,518.9,6.35,518.3,6.36,515.7,6.51,514.7,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T08:50:01.195047+00:00,32.7,-22.21,22.21,32.7,90.1,22.0,370.0,21.3,2.7,0.0,55.64,2670.43,49200.06,56040.99,0.0,0.0,0.0,0.0,9.2,12.91,0.0,26.62,22.42,36.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.3,6.95,511.8,7.12,366.6,7.05,0.0,0.0,516.1,6.49,515.7,6.51,515.7,6.64,514.3,6.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T08:55:01.243449+00:00,32.07,-11.65,17.25,26.47,93.3,22.0,370.0,21.3,2.7,0.0,58.3,2673.09,49202.72,56043.65,0.0,0.0,0.0,0.0,0.0,12.85,0.0,26.62,22.42,36.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.7,6.53,513.2,6.56,512.6,6.71,512.4,6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T09:10:01.663603+00:00,33.187,8.53,23.87,0.787,99.4,17.0,489.0,21.6,2.3,0.0,66.41,2681.2,49210.83,56051.76,0.0,0.0,0.0,0.0,0.0,13.48,0.0,26.62,22.42,36.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.3,6.77,512.0,6.8,511.1,7.0,508.8,7.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T09:30:01.818769+00:00,33.9,12.44,21.46,0.0,100.0,47.0,489.0,22.2,2.7,0.0,77.57,2692.36,49221.99,56062.92,0.0,0.0,0.0,0.0,9.25,13.59,0.0,26.63,22.43,36.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.9,7.3,503.4,7.51,316.7,7.44,0.0,0.0,508.7,6.89,509.0,6.91,508.1,7.1,507.2,7.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T09:40:01.317606+00:00,34.8,16.84,17.96,0.0,100.0,47.0,489.0,22.2,2.7,0.0,83.19,2697.98,49227.61,56068.54,0.0,0.0,0.0,0.0,9.37,13.98,0.0,26.63,22.43,36.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.3,7.52,508.2,7.68,291.0,7.62,0.0,0.0,510.9,7.04,512.8,7.07,512.7,7.28,512.5,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T09:45:01.308235+00:00,34.7,16.37,18.33,0.0,100.0,68.0,489.0,22.3,3.6,0.0,86.07,2700.86,49230.49,56071.42,0.0,0.0,0.0,0.0,9.65,14.35,0.0,26.63,22.43,36.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.5,7.55,510.9,7.73,291.1,7.66,0.0,0.0,511.9,7.07,515.8,7.09,514.5,7.32,515.1,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T10:00:01.440339+00:00,34.6,10.28,24.32,0.0,100.0,83.0,573.0,22.5,4.5,0.0,94.75,2709.54,49239.17,56080.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.64,22.43,36.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T10:10:01.250972+00:00,35.1,7.2,27.9,0.0,100.0,83.0,573.0,22.5,4.5,0.0,100.5,2715.29,49244.92,56085.85,0.0,0.0,0.0,0.0,0.0,14.22,0.0,26.64,22.43,36.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.8,7.02,518.6,7.05,516.1,7.33,515.4,7.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T10:30:01.268006+00:00,34.7,9.75,24.95,0.0,100.0,90.0,573.0,22.6,6.6,0.0,112.13,2726.92,49256.55,56097.48,0.0,0.0,0.0,0.0,0.0,14.52,0.0,26.65,22.44,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.9,7.09,518.2,7.11,516.0,7.44,515.9,7.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T10:40:01.416459+00:00,33.9,6.6,27.3,0.0,100.0,90.0,573.0,22.6,6.6,0.0,117.87,2732.66,49262.29,56103.22,0.0,0.0,0.0,0.0,9.18,14.4,0.0,26.65,22.44,36.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.3,7.58,512.1,7.69,306.8,6.32,0.0,0.0,516.0,7.07,518.1,7.12,517.9,7.44,516.9,7.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T11:00:01.427782+00:00,32.4,10.35,22.05,0.0,100.0,85.0,565.0,22.6,8.3,0.0,129.16,2743.95,49273.58,56114.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.65,22.45,36.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T11:05:01.484171+00:00,33.9,7.89,26.01,0.0,100.0,85.0,565.0,22.6,8.3,0.0,131.81,2746.6,49276.23,56117.16,0.0,0.0,0.0,0.0,9.1,14.29,0.0,26.66,22.45,36.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.3,6.94,513.7,7.02,319.6,7.01,0.0,0.0,515.5,6.51,519.1,6.55,517.5,6.89,519.6,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T11:45:01.397684+00:00,19.2,4.33,14.87,0.0,100.0,70.0,565.0,22.3,10.2,0.0,152.69,2767.48,49297.11,56138.04,0.0,0.0,0.0,0.0,4.83,8.41,0.0,26.67,22.46,36.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,6.37,441.7,6.07,354.8,5.55,0.0,0.0,518.6,5.99,520.0,6.06,520.8,6.44,522.0,6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T12:05:01.698123+00:00,17.3,2.13,15.17,0.0,100.0,61.0,504.0,22.2,10.3,0.0,159.16,2773.95,49303.58,56144.51,0.0,0.0,0.0,0.0,0.0,5.98,0.0,26.67,22.46,36.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.5,2.99,520.6,3.03,520.8,3.15,522.5,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T12:15:01.264170+00:00,26.5,2.37,24.13,0.0,100.0,59.0,509.0,22.2,10.4,0.0,162.14,2776.93,49306.56,56147.49,0.0,0.0,0.0,0.0,0.0,11.86,0.0,26.67,22.46,36.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.1,4.3,523.7,4.37,526.6,4.55,530.5,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T12:25:01.237034+00:00,23.4,2.97,20.43,0.0,100.0,59.0,509.0,22.2,10.4,0.0,166.32,2781.11,49310.74,56151.67,0.0,0.0,0.0,0.0,0.0,11.21,0.0,26.67,22.46,36.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.4,5.54,525.6,5.59,511.4,5.97,529.8,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T13:00:01.223958+00:00,17.8,-1.03,18.83,0.0,100.0,3.0,388.0,21.8,9.5,0.0,177.79,2792.58,49322.21,56163.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,22.47,36.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T13:10:01.896197+00:00,14.9,-3.56,18.46,0.0,100.0,3.0,388.0,21.8,9.5,0.0,180.64,2795.43,49325.06,56165.99,0.0,0.0,0.0,0.0,3.53,6.78,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,3.91,229.7,2.94,379.1,3.92,0.0,0.0,507.1,3.55,523.6,3.65,457.0,4.02,533.7,4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T13:20:01.844263+00:00,12.6,-7.22,19.82,0.0,100.0,0.0,388.0,21.6,9.3,0.0,183.11,2797.9,49327.53,56168.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T13:30:01.248757+00:00,12.1,-13.39,25.49,0.0,100.0,0.0,388.0,21.5,9.3,0.0,185.27,2800.06,49329.69,56170.62,0.0,0.0,0.0,0.0,0.0,5.57,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.6,2.96,522.6,2.98,446.1,3.44,531.3,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T13:50:01.949270+00:00,7.8,-11.24,19.04,0.0,100.0,1.0,388.0,21.3,9.1,0.0,188.96,2803.75,49333.38,56174.31,0.0,0.0,0.0,0.0,2.09,4.47,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.4,2.67,523.8,0.81,430.8,2.67,0.0,0.0,431.5,2.34,524.0,2.43,444.9,2.82,533.9,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T14:50:01.703635+00:00,0.3,-24.06,24.36,0.0,100.0,3.0,247.0,20.3,7.1,0.0,192.27,2807.06,49336.69,56177.62,0.0,0.0,0.0,0.0,0.13,0.38,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,0.3,501.4,0.36,496.3,0.42,0.0,0.0,498.0,0.35,494.9,0.42,422.5,0.54,507.5,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T15:00:01.726268+00:00,0.0,-10.37,13.67,-3.3,100.0,3.0,83.0,19.9,6.2,0.0,192.36,2807.15,49336.78,56177.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T16:50:01.888123+00:00,0.0,-22.65,22.65,0.0,20.0,4.0,1.0,17.8,3.0,0.0,192.53,2807.32,49336.95,56177.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T17:00:01.292072+00:00,0.0,-23.24,23.24,0.0,20.0,5.0,0.0,17.5,3.5,0.0,192.53,2807.32,49336.95,56177.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T18:00:01.268381+00:00,0.0,-23.14,23.14,0.0,19.9,8.0,0.0,16.4,5.5,0.0,192.53,2807.32,49336.95,56177.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T18:15:01.817692+00:00,0.0,-21.83,21.83,0.0,19.9,7.0,0.0,16.2,5.7,0.0,192.53,2807.32,49336.95,56177.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T18:30:01.681307+00:00,0.0,-31.9,31.9,0.0,19.9,5.0,0.0,15.9,5.6,0.0,192.53,2807.32,49336.95,56177.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T18:35:02.140242+00:00,0.0,-29.78,29.78,0.0,19.9,5.0,0.0,15.9,5.6,0.0,192.53,2807.32,49336.95,56177.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T19:00:02.117023+00:00,0.0,-22.85,22.85,0.0,19.9,20.0,0.0,15.5,5.7,0.0,192.53,2807.32,49336.95,56177.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T19:05:01.434660+00:00,0.0,-20.98,20.98,0.0,19.9,20.0,0.0,15.5,5.7,0.0,192.53,2807.32,49336.95,56177.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T19:20:01.240000+00:00,0.0,-19.93,19.93,0.0,19.9,17.0,0.0,15.3,6.2,0.0,192.53,2807.32,49336.95,56177.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T19:25:01.990785+00:00,0.0,-21.95,21.95,0.0,19.9,17.0,0.0,15.3,6.2,0.0,192.53,2807.32,49336.95,56177.88,0.0,0.0,0.0,0.0,0.0,0.0,39.3,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.36,0.45,242.51,0.48,239.71,0.47,-1.0,50.12
2026-07-16T19:30:02.061914+00:00,0.0,-24.28,24.28,0.0,19.9,11.0,0.0,15.1,7.1,0.0,192.53,2807.32,49336.95,56177.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T19:40:02.095357+00:00,0.0,-19.94,19.94,0.0,19.9,11.0,0.0,15.1,7.1,0.0,192.53,2807.32,49336.95,56177.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T19:50:01.311377+00:00,0.0,-23.75,23.75,0.0,19.9,4.0,0.0,14.9,7.9,0.0,192.53,2807.32,49336.95,56177.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T20:10:01.255586+00:00,0.0,-23.47,23.47,0.0,19.9,2.0,0.0,14.8,8.3,0.0,192.53,2807.32,49336.95,56177.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T20:15:01.389210+00:00,0.0,-19.76,19.76,0.0,19.9,5.0,0.0,14.6,8.3,0.0,192.53,2807.32,49336.95,56177.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T20:20:01.238048+00:00,0.0,-21.54,21.54,0.0,19.9,5.0,0.0,14.6,8.3,0.0,192.53,2807.32,49336.95,56177.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T20:40:01.271701+00:00,0.0,-19.83,19.83,0.0,19.9,11.0,0.0,14.5,7.9,0.0,192.53,2807.32,49336.95,56177.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T20:55:02.066956+00:00,0.0,-19.66,19.66,0.0,19.9,19.0,0.0,14.4,7.6,0.0,192.53,2807.32,49336.95,56177.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T21:00:01.232956+00:00,0.0,-19.62,19.62,0.0,19.9,26.0,0.0,14.3,7.4,0.0,192.53,2807.32,49336.95,56177.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T21:05:01.643874+00:00,0.0,-19.65,19.65,0.0,19.9,26.0,0.0,14.3,7.4,0.0,192.53,2807.32,49336.95,56177.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T21:15:01.856507+00:00,0.0,-19.53,19.53,0.0,19.9,33.0,0.0,14.2,7.4,0.0,192.53,2807.32,49336.95,56177.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16T21:20:01.278112+00:00,0.0,-20.86,20.86,0.0,19.9,33.0,0.0,14.2,7.4,0.0,192.53,2807.32,49336.95,56177.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.68,22.47,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
